mmsi,year,inferred_label,label_score,inferred_label_allyears
412695550,2012,drifting_longlines,0.999999046326,drifting_longlines
412420862,2015,drifting_longlines,1.0,drifting_longlines
412460278,2016,drifting_longlines,0.999987602234,drifting_longlines
412331032,2014,drifting_longlines,1.0,drifting_longlines
412329403,2015,drifting_longlines,0.999513864517,drifting_longlines
412331011,2015,drifting_longlines,1.0,drifting_longlines
412500157,2016,drifting_longlines,0.999999821186,drifting_longlines
412460297,2016,drifting_longlines,1.0,drifting_longlines
412463904,2016,drifting_longlines,1.0,drifting_longlines
412201818,2015,drifting_longlines,1.0,drifting_longlines
432261000,2014,purse_seines,0.926465183496,purse_seines
432261000,2015,purse_seines,0.962224543095,purse_seines
431595000,2013,purse_seines,0.999703228474,purse_seines
431595000,2012,purse_seines,0.997526973486,purse_seines
432738000,2013,purse_seines,0.999918580055,purse_seines
431435000,2014,purse_seines,0.999987840652,purse_seines
432549100,2013,purse_seines,0.999739915133,purse_seines
432549100,2014,purse_seines,0.999716222286,purse_seines
431932000,2012,purse_seines,0.997239589691,purse_seines
432738000,2012,purse_seines,0.999861329794,purse_seines
432261000,2013,purse_seines,0.993744701147,purse_seines
431935000,2012,other_fishing,0.972623492037,other_fishing
431828000,2013,other_fishing,0.999811887808,other_fishing
431722000,2015,other_fishing,0.999354304584,other_fishing
431200970,2014,other_fishing,0.995060599589,other_fishing
431795000,2016,other_fishing,0.99808126309,other_fishing
431487000,2013,other_fishing,0.997959971433,other_fishing
431447000,2013,other_fishing,0.982980460368,other_fishing
431447000,2014,other_fishing,0.97028917174,other_fishing
431935000,2014,other_fishing,0.999498069522,other_fishing
431935000,2016,other_fishing,0.99932254994,other_fishing
431722000,2016,other_fishing,0.997907024968,other_fishing
431795000,2015,other_fishing,0.999235038128,other_fishing
431795000,2012,other_fishing,0.790192116325,other_fishing
431447000,2015,purse_seines,0.830616295338,other_fishing
431693000,2013,other_fishing,0.992253900639,other_fishing
431914000,2012,other_fishing,0.556085041871,other_fishing
431769000,2015,other_fishing,0.99301290551,other_fishing
431200910,2014,other_fishing,0.936724633192,other_fishing
431693000,2015,other_fishing,0.809332670329,other_fishing
431914000,2016,other_fishing,0.999769007032,other_fishing
431200970,2016,other_fishing,0.999518425102,other_fishing
431680000,2014,other_fishing,0.90485791512,other_fishing
431769000,2013,other_fishing,0.99991321564,other_fishing
431693000,2014,other_fishing,0.959086327802,other_fishing
431801000,2013,other_fishing,0.99549737788,other_fishing
431768000,2014,other_fishing,0.998488038898,other_fishing
431795000,2014,other_fishing,0.912539154611,other_fishing
431795000,2013,other_fishing,0.999453753344,other_fishing
431828000,2015,other_fishing,0.97739341185,other_fishing
431680000,2016,other_fishing,0.999973475933,other_fishing
431700060,2015,drifting_longlines,1.0,drifting_longlines
431379000,2012,drifting_longlines,1.0,drifting_longlines
431253000,2012,drifting_longlines,1.0,drifting_longlines
431253000,2016,drifting_longlines,1.0,drifting_longlines
431500430,2015,drifting_longlines,1.0,drifting_longlines
431251000,2016,drifting_longlines,0.999999463558,drifting_longlines
431379000,2013,drifting_longlines,0.999912947416,drifting_longlines
431700060,2016,drifting_longlines,1.0,drifting_longlines
431700200,2016,drifting_longlines,1.0,drifting_longlines
431703710,2016,drifting_longlines,1.0,drifting_longlines
431501259,2015,drifting_longlines,0.998789846897,drifting_longlines
431253000,2015,drifting_longlines,1.0,drifting_longlines
431700970,2012,drifting_longlines,1.0,drifting_longlines
431253000,2014,drifting_longlines,1.0,drifting_longlines
431206000,2015,drifting_longlines,1.0,drifting_longlines
431206000,2014,drifting_longlines,1.0,drifting_longlines
431700030,2016,drifting_longlines,1.0,drifting_longlines
431600760,2016,drifting_longlines,1.0,drifting_longlines
431700970,2015,drifting_longlines,1.0,drifting_longlines
432984000,2016,drifting_longlines,0.999999940395,drifting_longlines
431500430,2016,drifting_longlines,1.0,drifting_longlines
431501259,2016,drifting_longlines,0.99999153614,drifting_longlines
431070000,2016,drifting_longlines,0.999999940395,drifting_longlines
431798000,2015,drifting_longlines,1.0,drifting_longlines
431725000,2016,drifting_longlines,0.999997496605,drifting_longlines
431798000,2016,drifting_longlines,1.0,drifting_longlines
431725000,2014,drifting_longlines,1.0,drifting_longlines
432984000,2014,drifting_longlines,0.999992907047,drifting_longlines
431600275,2015,drifting_longlines,1.0,drifting_longlines
431700970,2016,drifting_longlines,1.0,drifting_longlines
431070000,2012,drifting_longlines,1.0,drifting_longlines
431700970,2013,drifting_longlines,1.0,drifting_longlines
431702850,2015,drifting_longlines,1.0,drifting_longlines
431206000,2013,drifting_longlines,1.0,drifting_longlines
431101320,2013,drifting_longlines,1.0,drifting_longlines
431700970,2014,drifting_longlines,1.0,drifting_longlines
431700200,2015,drifting_longlines,0.999999940395,drifting_longlines
224782000,2014,purse_seines,0.931747287512,purse_seines
224782000,2015,purse_seines,0.995995163918,purse_seines
345050700,2016,purse_seines,0.999784111977,purse_seines
416238700,2014,purse_seines,0.999511510134,purse_seines
416501000,2014,purse_seines,0.99796885252,purse_seines
416004000,2016,purse_seines,0.999450832605,purse_seines
416242900,2015,purse_seines,0.999206870794,purse_seines
416532000,2016,purse_seines,0.999998927116,purse_seines
416238800,2016,purse_seines,0.999183565378,purse_seines
416506000,2014,purse_seines,0.934633255005,purse_seines
416247900,2015,purse_seines,0.999883055687,purse_seines
416248700,2015,,,purse_seines
416016600,2015,passenger,0.398940759414,purse_seines
416501000,2016,purse_seines,0.999946117401,purse_seines
416248600,2016,purse_seines,0.999835878611,purse_seines
416506000,2016,,,purse_seines
416234800,2015,reefer,0.988516569138,purse_seines
416242900,2014,purse_seines,0.999512434006,purse_seines
416001500,2016,,,purse_seines
416242900,2016,purse_seines,0.999379098415,purse_seines
416238800,2015,purse_seines,0.990727126598,purse_seines
416247600,2014,,,purse_seines
416238800,2013,purse_seines,0.999807178974,purse_seines
416001500,2014,purse_seines,0.996610343456,purse_seines
416899000,2014,purse_seines,0.999485850334,purse_seines
416853000,2015,purse_seines,0.998958826065,purse_seines
416238700,2015,purse_seines,0.999838799238,purse_seines
416234800,2016,purse_seines,0.998876750469,purse_seines
416016600,2016,purse_seines,0.99999409914,purse_seines
416232500,2015,drifting_longlines,1.0,drifting_longlines
416010900,2014,drifting_longlines,1.0,drifting_longlines
416003676,2013,,,drifting_longlines
416004043,2016,drifting_longlines,1.0,drifting_longlines
416004299,2016,drifting_longlines,1.0,drifting_longlines
416097500,2015,drifting_longlines,1.0,drifting_longlines
416232500,2016,drifting_longlines,0.999999761581,drifting_longlines
416076700,2012,,,drifting_longlines
416004246,2016,drifting_longlines,0.999989449978,drifting_longlines
416232600,2012,drifting_longlines,1.0,drifting_longlines
416123900,2015,drifting_longlines,0.999993920326,drifting_longlines
416091900,2016,drifting_longlines,0.999999642372,drifting_longlines
416226700,2012,,,drifting_longlines
416004582,2015,drifting_longlines,0.999998629093,drifting_longlines
416052600,2015,drifting_longlines,1.0,drifting_longlines
416002195,2016,drifting_longlines,0.999999940395,drifting_longlines
416002545,2016,drifting_longlines,1.0,drifting_longlines
416198800,2016,drifting_longlines,1.0,drifting_longlines
416004582,2016,drifting_longlines,0.999997198582,drifting_longlines
416004248,2013,drifting_longlines,0.999878853559,drifting_longlines
416004453,2016,drifting_longlines,0.999999642372,drifting_longlines
416002374,2015,drifting_longlines,1.0,drifting_longlines
416232600,2013,,,drifting_longlines
416368000,2015,drifting_longlines,1.0,drifting_longlines
416004583,2013,drifting_longlines,0.999992370605,drifting_longlines
416220800,2013,drifting_longlines,0.999970078468,drifting_longlines
416193900,2016,drifting_longlines,0.999997496605,drifting_longlines
416033600,2015,drifting_longlines,1.0,drifting_longlines
416175800,2015,drifting_longlines,0.999999761581,drifting_longlines
416631000,2014,,,drifting_longlines
416003955,2016,drifting_longlines,0.999962925911,drifting_longlines
416004369,2013,,,drifting_longlines
416004453,2015,drifting_longlines,1.0,drifting_longlines
416122800,2016,drifting_longlines,1.0,drifting_longlines
416226700,2014,,,drifting_longlines
416003561,2015,drifting_longlines,1.0,drifting_longlines
416004369,2012,,,drifting_longlines
416003955,2015,drifting_longlines,0.999968886375,drifting_longlines
416002545,2012,drifting_longlines,1.0,drifting_longlines
416076700,2016,drifting_longlines,0.999999761581,drifting_longlines
416004246,2012,drifting_longlines,0.999995470047,drifting_longlines
416003741,2016,drifting_longlines,0.999978125095,drifting_longlines
416002545,2014,drifting_longlines,0.999999642372,drifting_longlines
416306430,2014,drifting_longlines,0.999999880791,drifting_longlines
416004158,2015,drifting_longlines,1.0,drifting_longlines
416004214,2015,,,drifting_longlines
416231500,2016,drifting_longlines,0.999999880791,drifting_longlines
416004073,2016,drifting_longlines,0.999999940395,drifting_longlines
416084500,2016,drifting_longlines,1.0,drifting_longlines
416199800,2016,drifting_longlines,0.999994695187,drifting_longlines
416076700,2015,drifting_longlines,1.0,drifting_longlines
416002768,2016,drifting_longlines,0.999999880791,drifting_longlines
416306451,2015,drifting_longlines,0.999994277954,drifting_longlines
416003822,2016,drifting_longlines,1.0,drifting_longlines
416002469,2016,drifting_longlines,0.999999880791,drifting_longlines
416004248,2012,drifting_longlines,0.999999523163,drifting_longlines
416004453,2013,drifting_longlines,0.999743163586,drifting_longlines
416084500,2015,drifting_longlines,1.0,drifting_longlines
416002545,2013,drifting_longlines,0.999999403954,drifting_longlines
416306451,2014,drifting_longlines,0.999980092049,drifting_longlines
416004158,2016,drifting_longlines,1.0,drifting_longlines
416226600,2016,drifting_longlines,1.0,drifting_longlines
416003676,2014,drifting_longlines,0.999898552895,drifting_longlines
416220800,2014,drifting_longlines,1.0,drifting_longlines
416002195,2014,drifting_longlines,1.0,drifting_longlines
416002374,2016,,,drifting_longlines
416631000,2016,drifting_longlines,1.0,drifting_longlines
416220800,2015,drifting_longlines,0.999999761581,drifting_longlines
416234900,2015,drifting_longlines,0.999995410442,drifting_longlines
416003089,2014,drifting_longlines,1.0,drifting_longlines
416199800,2014,drifting_longlines,1.0,drifting_longlines
416003089,2015,drifting_longlines,0.999997794628,drifting_longlines
416072600,2015,,,drifting_longlines
416002545,2015,drifting_longlines,1.0,drifting_longlines
416218900,2014,,,drifting_longlines
416234900,2014,drifting_longlines,0.999983012676,drifting_longlines
416239700,2014,drifting_longlines,0.999999284744,drifting_longlines
416119800,2015,drifting_longlines,1.0,drifting_longlines
416003561,2016,,,drifting_longlines
416220800,2012,,,drifting_longlines
416697000,2015,drifting_longlines,1.0,drifting_longlines
416004582,2013,,,drifting_longlines
416004594,2014,drifting_longlines,1.0,drifting_longlines
416342000,2016,drifting_longlines,0.999987781048,drifting_longlines
416004369,2014,drifting_longlines,0.999996840954,drifting_longlines
416226700,2013,drifting_longlines,0.797517359257,drifting_longlines
416000235,2016,drifting_longlines,0.999490946531,drifting_longlines
416235500,2015,,,drifting_longlines
416239700,2015,,,drifting_longlines
416004583,2016,drifting_longlines,0.999999523163,drifting_longlines
416002681,2015,drifting_longlines,0.999857157469,drifting_longlines
416168600,2015,drifting_longlines,0.999999523163,drifting_longlines
416002681,2016,drifting_longlines,0.999989449978,drifting_longlines
416004043,2014,,,drifting_longlines
416097500,2013,,,drifting_longlines
416631000,2015,drifting_longlines,0.999999344349,drifting_longlines
416004369,2016,drifting_longlines,1.0,drifting_longlines
416199800,2015,drifting_longlines,0.999997794628,drifting_longlines
416199800,2013,drifting_longlines,0.995923280716,drifting_longlines
416010900,2013,drifting_longlines,0.999904632568,drifting_longlines
416003822,2015,drifting_longlines,0.999999940395,drifting_longlines
416003741,2015,drifting_longlines,0.999860286713,drifting_longlines
416004268,2016,drifting_longlines,0.99998652935,drifting_longlines
735059088,2012,purse_seines,0.999805152416,purse_seines
735057587,2014,purse_seines,0.999422997236,purse_seines
735057587,2013,purse_seines,0.990953862667,purse_seines
735059088,2016,purse_seines,0.939378887415,purse_seines
735057638,2012,purse_seines,0.989871174097,purse_seines
735057638,2013,purse_seines,0.994511187077,purse_seines
735057638,2015,purse_seines,0.999988496304,purse_seines
576905000,2016,purse_seines,0.996523946524,purse_seines
577259000,2016,drifting_longlines,0.999999701977,drifting_longlines
576699000,2016,drifting_longlines,0.999999403954,drifting_longlines
576363000,2013,drifting_longlines,0.885913789272,drifting_longlines
577290000,2015,drifting_longlines,0.999990224838,drifting_longlines
576737000,2015,drifting_longlines,1.0,drifting_longlines
576847000,2016,drifting_longlines,1.0,drifting_longlines
576850000,2015,drifting_longlines,1.0,drifting_longlines
577309000,2015,,,drifting_longlines
576847000,2015,drifting_longlines,1.0,drifting_longlines
576363000,2012,drifting_longlines,1.0,drifting_longlines
577145000,2016,drifting_longlines,1.0,drifting_longlines
529223000,2016,purse_seines,0.99692311883,purse_seines
529765000,2014,cargo_or_tanker,0.986212827265,purse_seines
533111749,2015,purse_seines,0.999945521355,purse_seines
455360000,2016,drifting_longlines,1.0,drifting_longlines
455359000,2016,drifting_longlines,1.0,drifting_longlines
455360000,2014,,,drifting_longlines
455360000,2015,drifting_longlines,0.999997377396,drifting_longlines
440822000,2013,purse_seines,0.999984025955,purse_seines
440825000,2016,purse_seines,0.997202634811,purse_seines
440167000,2015,,,purse_seines
440226000,2016,purse_seines,0.999984264374,purse_seines
440640000,2012,purse_seines,0.999579519033,purse_seines
440357000,2016,purse_seines,0.999996185303,purse_seines
440357000,2012,cargo_or_tanker,0.95105894655,purse_seines
440885000,2015,drifting_longlines,0.999999701977,drifting_longlines
440707000,2012,drifting_longlines,0.999999940395,drifting_longlines
440731000,2015,drifting_longlines,1.0,drifting_longlines
440280000,2016,drifting_longlines,0.822682112455,drifting_longlines
440934000,2015,drifting_longlines,1.0,drifting_longlines
440946000,2012,drifting_longlines,0.999999523163,drifting_longlines
440298000,2016,drifting_longlines,1.0,drifting_longlines
440298000,2015,,,drifting_longlines
440885000,2016,drifting_longlines,0.99999910593,drifting_longlines
441072000,2013,drifting_longlines,1.0,drifting_longlines
440280000,2012,drifting_longlines,1.0,drifting_longlines
440731000,2016,drifting_longlines,1.0,drifting_longlines
440944000,2015,drifting_longlines,1.0,drifting_longlines
440944000,2016,drifting_longlines,0.999999880791,drifting_longlines
441584000,2013,drifting_longlines,1.0,drifting_longlines
440706000,2013,drifting_longlines,1.0,drifting_longlines
440731000,2012,drifting_longlines,0.999999940395,drifting_longlines
440802000,2012,drifting_longlines,1.0,drifting_longlines
440707000,2013,drifting_longlines,1.0,drifting_longlines
440946000,2016,drifting_longlines,1.0,drifting_longlines
440885000,2014,drifting_longlines,0.999999642372,drifting_longlines
440772000,2013,drifting_longlines,1.0,drifting_longlines
440944000,2013,drifting_longlines,1.0,drifting_longlines
441072000,2012,drifting_longlines,0.999998092651,drifting_longlines
440298000,2014,drifting_longlines,1.0,drifting_longlines
440659000,2012,drifting_longlines,1.0,drifting_longlines
441584000,2014,drifting_longlines,0.999992370605,drifting_longlines
441072000,2016,drifting_longlines,0.999999940395,drifting_longlines
440946000,2015,drifting_longlines,1.0,drifting_longlines
440659000,2013,drifting_longlines,1.0,drifting_longlines
440707000,2016,,,drifting_longlines
111111777,2016,trawlers,0.972927570343,trawlers
709750116,2015,drifting_longlines,0.999997377396,drifting_longlines
709750116,2014,drifting_longlines,1.0,drifting_longlines
444095214,2012,drifting_longlines,1.0,drifting_longlines
568169862,2013,,,drifting_longlines
9102875,2015,drifting_longlines,1.0,drifting_longlines
568169862,2015,drifting_longlines,1.0,drifting_longlines
9102875,2016,drifting_longlines,1.0,drifting_longlines
9102875,2013,drifting_longlines,1.0,drifting_longlines
338793000,2015,purse_seines,0.991544306278,purse_seines
366020000,2016,purse_seines,0.997265607119,purse_seines
338793000,2014,,,purse_seines
366020000,2013,purse_seines,0.998859375715,purse_seines
367767000,2016,purse_seines,0.998207569122,purse_seines
367179000,2016,purse_seines,0.999941587448,purse_seines
338394000,2015,purse_seines,0.999714761972,purse_seines
368046000,2016,purse_seines,0.99962452054,purse_seines
366903000,2015,purse_seines,0.999132424593,purse_seines
338394000,2016,purse_seines,0.999363541603,purse_seines
367179000,2012,purse_seines,0.999581158161,purse_seines
366020000,2015,purse_seines,0.999852508307,purse_seines
367170000,2016,purse_seines,0.99652826786,purse_seines
338793000,2016,purse_seines,0.999977529049,purse_seines
366020000,2014,purse_seines,0.999956667423,purse_seines
367170000,2015,purse_seines,0.999345421791,purse_seines
338298000,2015,purse_seines,0.999617338181,purse_seines
338074000,2014,purse_seines,0.999305963516,purse_seines
367179000,2013,purse_seines,0.999980568886,purse_seines
367767000,2014,,,purse_seines
367571490,2015,drifting_longlines,0.935622274876,drifting_longlines
367571490,2014,drifting_longlines,0.992185771465,drifting_longlines
367571490,2013,drifting_longlines,0.573525428772,drifting_longlines
451004112,2013,purse_seines,0.959690183401,purse_seines
557005500,2016,purse_seines,0.999679803848,purse_seines
557005500,2015,purse_seines,0.72286349535,purse_seines
538060007,2012,purse_seines,0.997328817844,purse_seines
538060015,2016,purse_seines,0.99896684289,purse_seines
538060016,2013,purse_seines,0.999996960163,purse_seines
538060019,2014,purse_seines,0.998789906502,purse_seines
538060008,2012,purse_seines,0.999816268682,purse_seines
538060008,2016,purse_seines,0.998676031828,purse_seines
538060008,2014,purse_seines,0.999688774347,purse_seines
538060019,2013,purse_seines,0.999991476536,purse_seines
538060017,2016,,,purse_seines
538060016,2012,purse_seines,0.999976098537,purse_seines
538060019,2015,purse_seines,0.999324679375,purse_seines
538060019,2016,purse_seines,0.99898982048,purse_seines
538060007,2014,purse_seines,0.999064773321,purse_seines
538060008,2013,purse_seines,0.997610092163,purse_seines
553111735,2015,purse_seines,0.999562829733,purse_seines
553111735,2014,purse_seines,0.910918533802,purse_seines
553111735,2016,purse_seines,0.995440036058,purse_seines
553111756,2016,purse_seines,0.999998927116,purse_seines
510069000,2016,purse_seines,0.99717643857,purse_seines
510061000,2016,purse_seines,0.998972773552,purse_seines
510056000,2014,purse_seines,0.999381303787,purse_seines
510076000,2016,purse_seines,0.969850420952,purse_seines
510067000,2016,purse_seines,0.997997999191,purse_seines
